@relation articlefeatures

@ATTRIBUTE "pos_2gram_IN_JJ" NUMERIC
@ATTRIBUTE "pos_2gram_NNP_NNS" NUMERIC
@ATTRIBUTE "pos_2gram_IN_NN" NUMERIC
@ATTRIBUTE "pos_3gram_IN_NNP_NNP" NUMERIC
@ATTRIBUTE "pos_3gram_NNP_NNP_VBZ" NUMERIC
@ATTRIBUTE "description_title_CharacterRatio" NUMERIC
@ATTRIBUTE "caption_title_CharacterRatio" NUMERIC
@ATTRIBUTE "title_caption_CharacterDiff" NUMERIC
@ATTRIBUTE "title_keyword_CharacterDiff" NUMERIC
@ATTRIBUTE "description_LenCharacter" NUMERIC
@ATTRIBUTE "caption_LenCharacter" NUMERIC
@ATTRIBUTE "keyword_LenCharacter" NUMERIC
@ATTRIBUTE "title_LenCharacter" NUMERIC
@ATTRIBUTE "pos_2gram_PRP_VBP" NUMERIC
@ATTRIBUTE "pos_2gram_NN_IN" NUMERIC
@ATTRIBUTE "pos_2gram_NNP_VBZ" NUMERIC
@ATTRIBUTE "startsPunctuation" {True, False}
@ATTRIBUTE "averageLengthWords" NUMERIC
@ATTRIBUTE "countLongestWord" NUMERIC
@ATTRIBUTE "startsAdverb" {True, False}
@ATTRIBUTE "hasThirdPronoun" {True, False}
@ATTRIBUTE "hasDemonstrative" {True, False}
@ATTRIBUTE "wh_start" {True, False}
@ATTRIBUTE "pos_3gram_NNP_NNP_NNP" NUMERIC
@ATTRIBUTE "pos_2gram_NNP_NNP" NUMERIC
@ATTRIBUTE "cal_pos_1grams_tag_list" NUMERIC
@ATTRIBUTE "targetTitle_linsear_write_formula" NUMERIC
@ATTRIBUTE "targetTitle_gunning_fog" NUMERIC
@ATTRIBUTE "targetTitle_coleman_liau_index" NUMERIC
@ATTRIBUTE "targetTitleCountWords" NUMERIC
@ATTRIBUTE "postTitle_char_count" NUMERIC
@ATTRIBUTE "targetTitle_char_count" NUMERIC
@ATTRIBUTE "targetDescription_char_count" NUMERIC
@ATTRIBUTE "targetKeywords_char_count" NUMERIC
@ATTRIBUTE "targetCaptions_char_count" NUMERIC
@ATTRIBUTE "targetParagraphs_char_count" NUMERIC
@ATTRIBUTE "postText_word_count" NUMERIC
@ATTRIBUTE "targetTitle_word_count" NUMERIC
@ATTRIBUTE "targetDescription_word_count" NUMERIC
@ATTRIBUTE "targetKeywords_word_count" NUMERIC
@ATTRIBUTE "targetCaptions_word_count" NUMERIC
@ATTRIBUTE "targetParagraphs_word_count" NUMERIC
@ATTRIBUTE "postText_word_frequency" NUMERIC
@ATTRIBUTE "targetDescription_word_frequency" NUMERIC
@ATTRIBUTE "targetCaptions_word_frequency" NUMERIC
@ATTRIBUTE "targetParagraphs_word_frequency" NUMERIC
@ATTRIBUTE "formal_word_ratio" NUMERIC
@ATTRIBUTE "tags_amount" NUMERIC
@ATTRIBUTE label {0,1}

@DATA
0,0,0,0,0,2.1486486486486487,0.14864864864864866,63,-40,159,11,114,74,0,0,0,False,5.818181818181818,9,False,False,False,False,0,0,3,4.5,17.30909090909091,15.29,11,73,64,135,90,247,2586,13,11,25,13,50,510,0.13333333333333333,0.15384615384615385,0.019230769230769232,0.05631399317406143,0.8333333333333334,0,1
0,0,0,2,0,1.4155844155844155,0.14285714285714285,66,77,109,11,0,77,0,0,0,False,6.090909090909091,9,False,False,False,False,0,3,3,4.0,24.581818181818182,16.86,11,74,67,92,0,273,3479,10,11,17,-1,54,716,-1,-1,-1,-1,0.5,1,1
0,0,0,0,0,2.3692307692307693,0.015384615384615385,64,-45,154,1,110,65,0,0,0,False,6.333333333333333,15,False,False,False,False,0,0,3,1.5,21.57777777777778,14.4,9,71,57,131,90,19,3246,11,10,24,12,4,628,0.15384615384615385,0.18518518518518517,0.0,0.05138888888888889,0.4444444444444444,1,1
0,0,0,0,0,3.388888888888889,0.013888888888888888,71,72,244,1,0,72,0,0,0,False,5.083333333333333,9,False,False,False,False,4,6,6,5.0,16.8,11.3,12,71,61,202,0,120,2455,15,12,46,-1,25,558,-1,-1,-1,-1,0.6666666666666666,0,1
0,0,0,0,0,1.8987341772151898,0.02531645569620253,77,78,150,2,1,79,0,0,0,False,4.714285714285714,9,False,False,False,False,0,0,1,6.0,13.314285714285715,9.45,14,59,66,128,0,28,1205,12,14,22,0,2,229,4.0,3.6666666666666665,10.0,3.6679841897233203,0.6,0,1
0,0,0,0,1,2.1785714285714284,0.07142857142857142,78,46,183,6,38,84,0,0,1,False,6.083333333333333,10,False,False,False,False,0,1,5,3.5,30.13333333333334,17.1,12,76,73,156,30,267,2671,12,12,28,5,48,532,0.0625,0.06666666666666667,0.0,0.017152658662092625,0.7272727272727273,3,0
0,0,0,0,0,2.7358490566037736,0.05660377358490566,50,53,145,3,0,53,0,0,0,False,6.714285714285714,9,False,False,False,False,0,0,1,1.5,21.942857142857143,18.97,7,47,47,121,0,50,147,7,7,25,-1,8,30,-1,-1,-1,-1,1.0,0,1
0,0,0,0,1,1.7628865979381443,0.020618556701030927,95,96,171,2,1,97,0,0,1,False,5.533333333333333,13,False,True,False,False,0,1,3,7.0,21.333333333333332,14.2,15,76,83,140,0,48,1191,13,15,32,0,4,219,4.0,3.5675675675675675,7.2,3.420074349442379,0.8333333333333334,0,1
0,0,0,1,0,2.34375,0.109375,57,64,150,7,0,64,0,0,0,False,5.5,8,False,False,False,False,2,3,1,4.0,18.0,13.14,10,55,55,122,0,140,4356,10,10,29,-1,32,872,-1,-1,-1,-1,0.8888888888888888,0,1
0,1,0,0,0,1.4492753623188406,0.057971014492753624,65,69,100,4,0,69,0,0,0,False,6.0,11,False,False,False,False,3,4,0,3.0,22.0,16.04,10,63,60,82,0,267,2537,11,10,19,-1,56,535,-1,-1,-1,-1,0.7777777777777778,0,0
0,0,0,0,0,0.5813953488372093,0.023255813953488372,42,-209,25,1,252,43,0,0,0,False,5.285714285714286,9,False,False,False,False,0,0,0,1.5,21.942857142857143,10.74,7,37,37,21,199,52,718,7,7,5,39,11,154,0.0,0.0,0.0,0.017543859649122806,0.8,0,0
0,0,0,1,1,2.2061855670103094,0.010309278350515464,96,97,214,1,0,97,0,0,1,False,5.533333333333333,12,False,False,False,False,2,5,6,6.0,26.666666666666664,14.2,15,83,83,176,0,64,3664,15,15,39,-1,14,844,-1,-1,-1,-1,0.7692307692307693,0,1
0,0,0,0,0,0.0,0.07407407407407407,75,81,0,6,0,81,0,0,0,False,5.3076923076923075,11,False,False,True,False,2,4,3,6.0,22.58461538461539,13.04,13,69,69,-1,0,480,2025,15,15,-1,-1,93,458,-1,-1,-1,-1,0.7142857142857143,0,1
0,0,0,1,0,1.5061728395061729,0.037037037037037035,78,9,122,3,72,81,0,1,0,False,4.125,7,False,False,False,False,0,1,2,3.0,7.7,4.31,16,66,66,99,62,161,6192,20,20,26,11,35,1374,0.0,0.037037037037037035,0.0,0.007175472928897586,0.7777777777777778,0,0
0,0,1,0,0,2.0638297872340425,0.0851063829787234,43,47,97,4,0,47,0,0,0,False,5.857142857142857,9,False,False,False,False,0,1,2,1.0,27.65714285714286,14.04,7,41,41,82,0,99,199,7,7,16,-1,16,42,-1,-1,-1,-1,0.8571428571428571,0,1
0,0,0,0,1,1.5571428571428572,0.014285714285714285,69,41,109,1,29,70,0,0,1,False,4.461538461538462,10,False,True,False,False,3,5,5,6.5,22.58461538461539,7.7,13,65,58,94,23,55,1366,14,13,16,5,12,304,0.0,0.05,0.0,0.005681818181818182,0.8181818181818182,0,1
0,0,0,0,0,2.452830188679245,0.03773584905660377,51,-26,130,2,79,53,0,0,0,False,5.0,10,False,False,False,True,0,0,4,1.0,12.68888888888889,6.69,9,101,45,112,67,248,3530,18,9,21,10,47,781,0.0,0.0,0.0,0.0,0.7222222222222222,2,1
0,0,0,0,0,2.1607142857142856,0.03571428571428571,54,-47,121,2,103,56,0,0,1,False,6.125,11,False,False,False,False,0,0,1,3.5,25.200000000000003,15.91,8,56,49,101,84,205,1641,9,8,21,12,40,338,0.2,0.09523809523809523,0.06666666666666667,0.06906077348066299,0.7777777777777778,0,1
0,0,0,0,0,0.6521739130434783,0.0,69,69,45,0,0,69,1,0,0,False,4.384615384615385,8,False,False,True,False,0,0,0,5.5,10.276923076923078,7.24,13,57,57,36,0,-1,251,13,13,10,-1,-1,50,-1,-1,-1,-1,0.6666666666666666,0,1
0,0,1,0,0,1.6101694915254237,0.01694915254237288,58,-190,95,1,249,59,0,1,0,False,5.666666666666667,10,False,False,False,False,0,0,0,3.5,23.37777777777778,13.83,9,51,51,81,198,128,5497,9,9,15,35,25,1129,0.1111111111111111,0.0,0.03333333333333333,0.016679904686258934,0.8571428571428571,0,1
0,0,0,0,0,3.1555555555555554,0.4666666666666667,24,-82,142,21,127,45,0,0,0,False,4.75,10,False,False,False,False,1,2,0,2.5,15.200000000000001,7.9,8,8,38,120,107,1094,2542,1,10,25,15,213,522,0.0,0.03571428571428571,0.0043859649122807015,0.023297491039426525,1.0,0,1
0,0,0,0,0,1.7439024390243902,0.07317073170731707,76,82,143,6,0,82,0,0,0,False,5.3076923076923075,9,False,False,False,False,2,4,6,4.5,25.661538461538466,12.63,13,62,69,119,0,50,1386,12,13,25,-1,8,270,-1,-1,-1,-1,0.75,0,1
0,0,0,0,0,1.7540983606557377,0.01639344262295082,60,61,107,1,0,61,0,1,0,False,5.777777777777778,9,False,False,False,False,0,0,1,3.5,18.933333333333334,14.47,9,53,52,88,0,7,288,9,9,22,-1,1,71,-1,-1,-1,-1,0.75,0,1
0,0,0,0,1,1.0714285714285714,0.0,70,70,75,0,0,70,0,0,1,False,5.454545454545454,8,False,False,False,False,0,1,3,3.5,28.218181818181815,13.15,11,60,60,63,0,-1,883,11,11,13,-1,-1,177,-1,-1,-1,-1,0.9,0,1
0,0,0,0,0,10.625,0.0,8,8,85,0,0,8,0,0,0,False,8.0,8,False,False,False,False,0,0,4,-0.5,42.400000000000006,1.0,1,72,8,72,0,-1,59,14,1,14,-1,-1,11,-1,-1,-1,-1,0.8333333333333334,0,1
0,0,0,0,0,1.8101265822784811,0.08860759493670886,72,-8,143,7,87,79,1,1,0,False,4.333333333333333,10,False,False,False,True,0,0,0,2.25,10.333333333333336,5.47,15,73,65,117,75,154,2549,16,15,27,13,31,534,0.05555555555555555,0.0,0.0,0.036020583190394515,0.7142857142857143,0,1
0,0,0,1,0,1.4731182795698925,0.13978494623655913,80,93,137,13,0,93,0,0,1,False,6.230769230769231,9,False,False,False,False,0,1,0,4.0,31.81538461538462,17.97,13,78,81,118,0,414,3871,12,13,20,-1,78,672,-1,-1,-1,-1,0.8181818181818182,0,1
0,0,0,0,0,0.12605042016806722,0.03361344537815126,115,88,15,4,31,119,0,0,0,False,5.315789473684211,10,False,False,False,False,5,8,2,8.0,22.53333333333333,14.96,18,78,101,14,26,28,1793,11,18,2,4,4,369,0.0,0.5,0.0,0.004750593824228029,0.7,2,1
0,0,0,0,1,3.740740740740741,0.09259259259259259,49,54,202,5,0,54,0,0,1,False,4.0,5,False,True,False,False,1,2,3,4.5,13.672727272727276,4.74,11,75,44,173,0,28,1970,18,12,33,-1,6,401,-1,-1,-1,-1,0.9333333333333333,0,1
0,0,0,0,0,1.2142857142857142,0.30952380952380953,29,42,51,13,0,42,0,0,0,False,5.142857142857143,8,False,False,False,False,1,3,7,2.5,21.942857142857143,9.87,7,56,36,45,0,291,1359,14,7,7,-1,61,282,-1,-1,-1,-1,0.5714285714285714,1,1
0,1,2,0,0,0.888268156424581,0.2681564245810056,131,125,159,48,54,179,0,1,0,False,5.666666666666667,10,False,False,False,False,0,1,1,11.0,30.861538461538466,17.12,26,50,153,133,49,7898,5834,8,26,27,6,1620,1223,0.625,0.0,0.019144144144144143,0.00847457627118644,1.0,0,0
0,0,0,0,0,1.0833333333333333,0.21666666666666667,47,60,65,13,0,60,0,0,0,False,4.545454545454546,8,False,True,False,False,0,1,1,4.5,10.036363636363639,7.93,11,60,50,55,0,238,464,12,11,11,-1,52,93,-1,-1,-1,-1,0.45454545454545453,1,1
0,0,0,1,0,7.891304347826087,0.021739130434782608,45,46,363,1,0,46,0,0,0,False,4.222222222222222,7,False,False,False,False,1,3,0,3.5,14.488888888888889,5.42,9,51,38,309,0,166,2233,9,9,55,-1,30,415,-1,-1,-1,-1,1.0,0,0
0,0,0,0,0,2.727272727272727,0.14545454545454545,47,-180,150,8,235,55,0,0,0,False,4.0,8,False,False,False,False,0,3,4,4.0,6.4,4.74,11,52,44,124,201,1363,15611,12,11,27,32,301,3404,0.0,0.06896551724137931,0.0029850746268656717,0.006354249404289118,0.7777777777777778,0,0
0,1,1,1,0,4.4935064935064934,0.012987012987012988,76,77,346,1,0,77,0,1,0,False,5.416666666666667,11,False,False,False,False,0,1,4,4.0,16.8,13.27,12,65,65,285,0,39,1736,12,12,63,-1,10,408,-1,-1,-1,-1,1.0,0,1
0,1,0,0,0,6.781818181818182,0.01818181818181818,54,55,373,1,0,55,0,1,0,False,4.090909090909091,7,False,False,False,False,1,3,3,4.5,6.0,7.34,10,68,45,309,0,140,4065,9,10,71,-1,29,895,-1,-1,-1,-1,0.5,3,0
0,0,0,0,1,2.5892857142857144,0.03571428571428571,54,33,145,2,23,56,0,0,1,False,5.333333333333333,12,False,True,False,False,0,2,0,4.5,18.933333333333334,11.86,9,38,48,126,17,25,1359,9,9,21,3,4,271,0.1111111111111111,0.0,0.0,0.006666666666666667,0.875,0,1
0,0,0,0,0,4.934426229508197,0.01639344262295082,60,61,301,1,0,61,0,0,0,False,4.636363636363637,12,False,False,False,True,0,0,0,5.5,10.036363636363639,8.45,11,51,51,248,0,7,3416,11,11,57,-1,1,757,-1,-1,-1,-1,0.8,0,1
0,0,0,0,0,1.7222222222222223,0.05555555555555555,51,-15,93,3,69,54,0,0,0,False,4.5,8,False,False,False,False,0,0,1,4.0,14.0,7.34,10,55,45,78,53,81,1783,13,10,15,12,17,385,0.0,0.0,0.0,0.0,1.0,0,1
0,0,0,0,0,0.78,0.02,49,50,39,1,0,50,1,0,0,False,4.1,7,False,False,False,False,0,0,0,4.0,10.0,5.02,10,41,41,33,0,185,2172,10,10,7,-1,34,443,-1,-1,-1,-1,0.875,0,1
0,0,0,1,0,1.3636363636363635,0.025974025974025976,75,22,105,2,55,77,0,1,0,False,5.0,9,False,False,False,False,0,1,3,6.0,22.58461538461539,10.83,13,67,65,85,45,238,6765,13,15,21,8,46,1528,0.0,0.0,0.0,0.0,0.9090909090909091,0,1
0,0,0,1,0,1.4,0.2,48,60,84,12,0,60,0,0,0,False,6.625,13,False,False,False,False,4,5,3,2.5,20.200000000000003,18.81,8,52,53,75,0,330,1030,7,8,10,-1,71,228,-1,-1,-1,-1,0.8333333333333334,0,0
0,0,0,1,0,1.7424242424242424,0.10606060606060606,59,66,115,7,0,66,0,0,0,False,5.7,9,False,False,False,False,1,3,1,4.0,26.0,14.3,10,56,57,98,0,76,2164,10,10,18,-1,10,422,-1,-1,-1,-1,1.0,0,0
0,0,0,0,0,2.6944444444444446,0.08333333333333333,66,72,194,6,0,72,0,0,0,False,4.538461538461538,9,False,False,False,False,1,3,4,5.0,16.430769230769233,8.16,13,52,59,165,0,50,1410,12,13,34,-1,8,307,-1,-1,-1,-1,0.8888888888888888,0,1
0,0,0,0,0,1.293103448275862,0.017241379310344827,57,58,75,1,0,58,0,0,0,False,4.9,8,False,False,False,False,3,4,2,3.5,18.0,9.66,10,40,49,65,0,109,2481,8,10,13,-1,22,483,-1,-1,-1,-1,1.0,0,1
0,0,0,0,0,2.7752808988764044,0.011235955056179775,88,89,247,1,0,89,0,0,0,False,5.428571428571429,10,False,False,False,False,0,1,2,5.0,27.6,13.62,14,78,76,212,0,17,2994,14,14,36,-1,8,579,-1,-1,-1,-1,1.0,0,1
0,0,0,0,1,1.5294117647058822,0.014705882352941176,67,-17,104,1,85,68,0,0,1,False,5.181818181818182,10,False,True,False,False,0,1,3,5.5,20.94545454545455,11.58,11,57,57,87,69,133,4993,11,11,18,13,33,1263,0.0,0.0,0.0,0.0049261083743842365,0.5555555555555556,0,1
0,0,0,0,1,1.0769230769230769,0.06837606837606838,109,29,126,8,88,117,0,0,1,False,4.9,11,False,False,False,False,0,2,2,12.0,20.0,11.14,20,48,98,108,75,1278,8184,10,20,19,14,252,1637,0.8,0.22727272727272727,0.050359712230215826,0.038461538461538464,0.7142857142857143,0,1
0,0,1,0,0,4.352112676056338,0.04225352112676056,68,71,309,3,0,71,0,0,0,False,5.545454545454546,8,False,False,False,False,0,0,1,3.5,17.30909090909091,13.73,11,46,61,255,0,372,3208,8,11,53,-1,27,636,-1,-1,-1,-1,0.6,0,1
0,0,0,0,1,0.6931818181818182,0.022727272727272728,86,29,61,2,59,88,0,0,1,False,5.846153846153846,15,False,True,False,False,1,4,2,6.0,16.430769230769233,15.76,13,58,76,51,53,25,4784,11,13,11,7,4,998,0.0,0.0,0.0,0.0045871559633027525,0.9090909090909091,0,1
0,0,0,0,0,3.4814814814814814,0.05555555555555555,51,-2,188,3,56,54,0,1,0,False,5.875,10,False,False,False,False,0,1,8,2.5,20.200000000000003,14.46,8,77,47,161,45,164,2078,16,8,28,8,33,414,0.0,0.06060606060606061,0.025,0.008547008547008548,0.7333333333333333,0,1
0,0,0,0,0,1.8125,0.046875,61,1,116,3,63,64,0,0,0,False,6.222222222222222,10,False,False,False,False,0,0,0,3.0,14.488888888888889,17.02,9,53,56,96,50,97,3101,9,9,20,7,14,655,0.2,0.045454545454545456,0.05,0.022135416666666668,0.7777777777777778,0,1
0,0,0,0,0,2.9555555555555557,0.1111111111111111,40,45,133,5,0,45,0,0,0,False,6.666666666666667,9,False,False,False,False,3,4,1,2.0,31.066666666666663,17.85,6,59,40,109,0,28,2170,8,6,23,-1,6,449,-1,-1,-1,-1,0.75,1,1
0,0,0,0,1,1.8387096774193548,0.016129032258064516,61,-56,114,1,118,62,0,0,1,False,5.3,8,False,False,False,False,0,1,3,4.0,26.0,11.98,10,53,53,95,102,67,5963,10,10,20,17,14,1255,0.1,0.05,0.0625,0.01239067055393586,0.8,0,0
0,0,0,1,0,4.180555555555555,0.16666666666666666,60,72,301,12,0,72,0,1,0,False,5.636363636363637,13,False,False,False,False,1,2,4,4.5,24.581818181818182,14.25,11,62,62,250,0,1020,5532,12,12,51,-1,183,1176,-1,-1,-1,-1,0.9,0,1
0,1,0,0,0,1.75,0.020833333333333332,47,48,84,1,0,48,0,0,0,False,5.125,7,False,False,False,False,0,1,3,3.0,15.200000000000001,10.11,8,57,41,71,0,70,4839,10,8,14,-1,16,934,-1,-1,-1,-1,0.5555555555555556,0,1
0,0,0,1,0,1.8923076923076922,0.35384615384615387,42,50,123,23,15,65,0,1,0,False,5.5,10,False,False,False,False,0,2,4,2.5,30.0,13.14,10,69,55,103,13,1184,1789,17,10,21,3,154,362,0.17647058823529413,0.043478260869565216,0.01092896174863388,0.00980392156862745,0.8666666666666667,0,1
0,0,0,0,1,0.0,0.32727272727272727,37,55,0,18,0,55,0,0,1,False,4.6,8,False,False,True,False,1,4,0,4.0,14.0,8.5,10,46,46,-1,0,2551,3914,12,12,-1,-1,498,784,-1,-1,-1,-1,0.7272727272727273,0,1
0,0,0,0,0,2.8,0.05,57,-116,168,3,176,60,0,0,0,False,5.666666666666667,8,False,False,False,False,0,3,4,2.5,32.266666666666666,13.83,9,72,51,145,147,207,6418,18,9,26,23,43,1266,0.05263157894736842,0.0,0.022727272727272728,0.008689355539464157,0.6666666666666666,0,1
0,0,0,0,0,1.8518518518518519,0.13580246913580246,70,81,150,11,0,81,0,0,0,False,6.454545454545454,11,False,False,False,False,1,2,2,5.5,20.94545454545455,18.95,11,73,71,124,0,314,4784,11,11,27,-1,60,948,-1,-1,-1,-1,1.0,0,0
0,1,0,1,0,2.983050847457627,0.01694915254237288,58,59,176,1,0,59,0,0,0,False,6.375,10,False,False,False,False,0,1,2,2.5,25.200000000000003,17.36,8,67,51,146,0,86,2569,10,8,31,-1,17,522,-1,-1,-1,-1,0.7777777777777778,2,1
0,0,0,1,0,1.5853658536585367,0.012195121951219513,81,6,130,1,76,82,0,0,0,False,5.916666666666667,9,False,False,False,False,3,5,2,1.5,21.06666666666667,13.5,12,65,71,112,60,53,1538,14,13,19,11,11,316,0.0,0.04,0.0,0.0057306590257879654,0.9166666666666666,0,1
0,0,0,0,0,2.3846153846153846,0.0,65,-14,155,0,79,65,0,0,0,False,5.6,9,False,False,False,False,1,2,3,3.5,22.0,13.72,10,78,56,131,65,-1,15984,15,10,25,11,-1,3311,0.047619047619047616,0.0,-1,0.0021373230029388193,0.6666666666666666,1,1
0,0,0,0,0,2.1454545454545455,0.03636363636363636,53,-41,118,2,96,55,0,0,0,False,6.0,11,False,False,False,False,0,0,4,2.5,15.200000000000001,15.15,8,73,50,97,76,187,2477,17,8,22,12,41,538,0.05,0.08695652173913043,0.0,0.031932773109243695,0.9285714285714286,0,1
0,0,0,0,0,1.3333333333333333,0.043478260869565216,132,22,184,6,116,138,0,0,1,False,5.318181818181818,12,False,False,False,False,0,0,1,2.5,19.46545454545455,10.91,22,54,117,154,100,764,2116,10,23,32,17,154,404,0.9,0.11428571428571428,0.1511627906976744,0.09051724137931035,1.0,0,1
2,0,1,0,0,0.9882352941176471,0.023529411764705882,83,-48,84,2,133,85,0,3,0,False,4.733333333333333,10,False,True,False,False,0,0,0,5.0,21.333333333333332,9.56,15,71,71,72,109,556,5057,15,15,13,17,112,1043,0.0,0.0,0.008130081300813009,0.015097690941385435,0.9166666666666666,0,0
0,0,0,0,0,1.0491803278688525,0.08196721311475409,56,-75,64,5,136,61,0,0,0,False,6.75,13,False,False,False,False,0,0,2,4.0,25.200000000000003,19.5,8,68,54,55,116,191,3679,10,8,12,20,44,806,0.07692307692307693,0.26666666666666666,0.17777777777777778,0.043237250554323724,0.8,0,1
0,0,0,0,0,4.341772151898734,0.0,79,78,343,0,1,79,0,2,0,False,4.0,8,False,False,False,False,0,0,0,6.5,13.4,5.62,16,57,64,279,0,-1,1686,14,16,64,0,-1,392,4.0,3.7714285714285714,-1,3.7264150943396226,1.0,0,1
1,0,1,0,0,1.7230769230769232,0.03076923076923077,63,-11,112,2,76,65,0,1,0,False,5.0,10,False,False,False,False,0,0,1,3.5,20.94545454545455,10.54,11,52,55,92,61,97,1946,12,11,21,7,12,384,0.0,0.041666666666666664,0.0,0.016985138004246284,1.0,0,1
0,0,0,1,0,1.6779661016949152,0.15254237288135594,50,59,99,9,0,59,0,0,0,False,4.454545454545454,10,False,False,False,False,2,4,3,4.0,17.30909090909091,7.35,11,46,49,81,0,210,4634,8,11,19,-1,42,958,-1,-1,-1,-1,1.0,0,0
1,0,0,0,0,3.961038961038961,0.025974025974025976,75,-5,305,2,82,77,0,0,0,False,8.75,24,False,False,False,False,0,1,1,4.5,20.200000000000003,31.1,8,74,70,254,74,35,3401,9,8,54,9,4,629,0.25,0.0,0.0,0.014285714285714285,0.5,1,1
0,0,1,0,0,0.6944444444444444,0.027777777777777776,70,24,50,2,48,72,0,2,0,False,3.8666666666666667,8,False,False,False,False,0,0,0,6.0,13.333333333333336,4.57,15,61,58,40,40,106,1513,14,15,11,5,14,347,0.125,0.0,0.0,0.024752475247524754,0.6666666666666666,0,1
0,0,0,0,0,1.025974025974026,0.2597402597402597,57,-7,79,20,84,77,0,0,0,False,6.090909090909091,14,False,False,False,False,6,8,7,5.0,24.581818181818182,16.86,11,40,67,69,70,1133,980,8,17,10,12,228,208,0.0,0.0625,0.00819672131147541,0.029787234042553193,0.875,0,1
0,0,0,0,0,2.6363636363636362,0.16363636363636364,46,55,145,9,0,55,0,0,0,False,5.222222222222222,8,False,False,True,False,2,4,2,0.75,17.133333333333333,7.96,9,55,47,122,0,594,4099,10,9,24,-1,112,782,-1,-1,-1,-1,1.0,0,0
0,0,0,0,0,1.0,0.2,64,30,80,16,50,80,0,0,0,False,4.0625,7,False,False,True,False,4,6,0,6.5,13.4,5.97,16,11,65,65,43,1017,1555,1,16,16,7,215,332,0.0,0.05555555555555555,0.004424778761061947,0.021505376344086023,0.0,0,1
0,0,0,0,0,1.4411764705882353,0.014705882352941176,67,4,98,1,64,68,0,1,0,False,5.2727272727272725,12,False,False,False,False,0,0,3,5.5,10.036363636363639,12.1,11,68,58,83,56,37,3892,12,11,16,9,6,737,0.07142857142857142,0.0,0.0,0.011124845488257108,0.8181818181818182,0,1
0,0,0,1,0,3.238095238095238,0.023809523809523808,41,42,136,1,0,42,0,0,0,False,5.142857142857143,7,False,False,False,False,2,4,3,2.5,10.514285714285714,9.87,7,49,36,115,0,103,610,9,7,22,-1,19,131,-1,-1,-1,-1,1.0,0,0
0,0,0,0,0,2.75,0.020833333333333332,47,48,132,1,0,48,0,0,0,False,4.444444444444445,8,False,False,False,False,0,2,2,3.0,18.933333333333334,6.7,9,75,40,111,0,109,5270,15,9,22,-1,22,1071,-1,-1,-1,-1,0.8,0,0
0,0,0,1,0,3.3577981651376145,0.009174311926605505,108,108,366,1,1,109,0,2,0,False,4.7894736842105265,12,False,False,False,False,0,1,2,10.5,18.08888888888889,11.77,18,84,91,303,0,9,2140,16,18,64,0,1,381,3.7777777777777777,3.6666666666666665,8.0,4.0,0.75,0,1
0,0,1,0,0,1.0714285714285714,0.05952380952380952,79,-66,90,5,150,84,1,1,0,False,3.7222222222222223,13,False,False,False,False,0,0,0,3.25,7.822222222222223,2.52,18,71,67,72,123,587,8381,20,20,21,19,118,1810,0.041666666666666664,0.045454545454545456,0.0,0.0044598612487611496,0.7647058823529411,0,1
1,0,0,0,0,2.9649122807017543,0.017543859649122806,56,57,169,1,0,57,0,0,0,False,6.125,8,False,False,False,False,0,1,3,4.0,30.200000000000003,15.91,8,49,49,141,0,43,2620,9,8,29,-1,8,503,-1,-1,-1,-1,0.8571428571428571,0,1
0,0,0,0,0,0.0,0.234375,49,64,0,15,0,64,0,0,0,False,4.416666666666667,9,False,False,False,False,1,2,0,4.5,16.8,7.93,12,53,53,-1,0,934,3403,12,12,-1,-1,197,815,-1,-1,-1,-1,0.8,0,0
0,0,1,0,0,2.4583333333333335,0.027777777777777776,70,22,177,2,50,72,0,2,0,False,4.214285714285714,8,False,False,True,False,0,0,1,5.5,13.314285714285715,6.55,14,66,59,148,37,54,5632,15,14,30,8,12,1171,0.17647058823529413,0.03125,0.0,0.006125574272588055,0.7692307692307693,1,1
0,0,0,0,0,0.0,0.3333333333333333,36,54,0,18,0,54,0,0,0,False,5.111111111111111,9,False,False,False,False,2,5,5,3.0,18.933333333333334,10.58,9,41,46,-1,0,1784,2117,10,11,-1,-1,398,526,-1,-1,-1,-1,0.5,0,0
0,0,0,1,0,1.2346938775510203,0.1326530612244898,85,98,121,13,0,98,0,2,0,False,5.1875,12,False,False,False,False,4,6,2,7.5,25.900000000000002,12.53,16,73,83,103,0,352,1602,16,16,19,-1,67,322,-1,-1,-1,-1,0.6923076923076923,0,1
0,0,0,1,0,0.8289473684210527,0.07894736842105263,70,76,63,6,0,76,0,0,0,False,4.133333333333334,11,False,False,True,True,1,2,1,6.5,13.333333333333336,6.08,15,66,62,51,0,243,6597,17,16,13,-1,46,1466,-1,-1,-1,-1,0.6666666666666666,0,0
1,0,0,0,0,1.472,0.376,78,87,184,47,38,125,0,0,0,False,4.9523809523809526,11,False,False,False,False,0,0,0,9.0,19.923809523809524,11.72,21,38,104,154,33,4008,1648,9,21,31,6,905,340,0.5555555555555556,0.17142857142857143,0.006179196704428424,0.03183023872679045,1.0,0,1
0,1,0,0,0,8.421052631578947,0.13157894736842105,33,-58,320,5,96,38,0,0,0,False,6.6,12,False,False,False,False,0,0,1,0.5,20.0,16.56,5,39,33,270,82,41,2098,7,5,57,14,7,425,0.2857142857142857,0.09090909090909091,0.0,0.07709251101321586,0.8333333333333334,0,1
